contest_group_id,contest_name,choice,choice_party,sum
1122,NC HOUSE OF REPRESENTATIVES DISTRICT 047,Charles Graham,DEM,17366
1123,NC HOUSE OF REPRESENTATIVES DISTRICT 048,Garland E. Pierce,DEM,24076
1124,NC HOUSE OF REPRESENTATIVES DISTRICT 049,Cynthia Ball,DEM,26975
1124,NC HOUSE OF REPRESENTATIVES DISTRICT 049,David Ulmer,LIB,2299
1124,NC HOUSE OF REPRESENTATIVES DISTRICT 049,Gary Pendleton,REP,26155
1125,NC HOUSE OF REPRESENTATIVES DISTRICT 050,Graig R. Meyer,DEM,27278
1125,NC HOUSE OF REPRESENTATIVES DISTRICT 050,Rod Chaney,REP,20347
1126,NC HOUSE OF REPRESENTATIVES DISTRICT 051,Brad Salmon,DEM,14262
1126,NC HOUSE OF REPRESENTATIVES DISTRICT 051,John Sauls,REP,17904
1127,NC HOUSE OF REPRESENTATIVES DISTRICT 052,Jamie Boles,REP,31146
1128,NC HOUSE OF REPRESENTATIVES DISTRICT 053,David R. Lewis,REP,19548
1128,NC HOUSE OF REPRESENTATIVES DISTRICT 053,Jon Blum,DEM,12678
1129,NC HOUSE OF REPRESENTATIVES DISTRICT 054,Robert T. Reives II,DEM,24773
1129,NC HOUSE OF REPRESENTATIVES DISTRICT 054,Wesley Seawell,REP,18534
1130,NC HOUSE OF REPRESENTATIVES DISTRICT 055,Kim Hargett,DEM,13719
1130,NC HOUSE OF REPRESENTATIVES DISTRICT 055,Mark Brody,REP,20901
1131,NC HOUSE OF REPRESENTATIVES DISTRICT 056,Verla Insko,DEM,43144
1132,NC HOUSE OF REPRESENTATIVES DISTRICT 057,Mary (Pricey) Harrison,DEM,31518
1133,NC HOUSE OF REPRESENTATIVES DISTRICT 058,Amos Quick,DEM,35176
1134,NC HOUSE OF REPRESENTATIVES DISTRICT 059,Jon Hardister,REP,28980
1134,NC HOUSE OF REPRESENTATIVES DISTRICT 059,Scott A. Jones,DEM,19060
1135,NC HOUSE OF REPRESENTATIVES DISTRICT 060,Cecil Brockman,DEM,27035
1136,NC HOUSE OF REPRESENTATIVES DISTRICT 061,John Faircloth,REP,31767
1137,NC HOUSE OF REPRESENTATIVES DISTRICT 062,John M. Blust,REP,32010
1138,NC HOUSE OF REPRESENTATIVES DISTRICT 063,Stephen Ross,REP,26068
1139,NC HOUSE OF REPRESENTATIVES DISTRICT 064,Dennis Riddell,REP,23857
1140,NC HOUSE OF REPRESENTATIVES DISTRICT 065,Bert Jones,REP,21857
1140,NC HOUSE OF REPRESENTATIVES DISTRICT 065,H. Keith Duncan,DEM,14336
1141,NC HOUSE OF REPRESENTATIVES DISTRICT 066,Ken Goodman,DEM,23396
1142,NC HOUSE OF REPRESENTATIVES DISTRICT 067,Billy Mills,UNA,7288
1142,NC HOUSE OF REPRESENTATIVES DISTRICT 067,Carson Roger Snyder,DEM,10637
1142,NC HOUSE OF REPRESENTATIVES DISTRICT 067,Justin P. Burr,REP,20421
1143,NC HOUSE OF REPRESENTATIVES DISTRICT 068,Craig Horn,REP,30953
1144,NC HOUSE OF REPRESENTATIVES DISTRICT 069,Dean Arp,REP,23249
1144,NC HOUSE OF REPRESENTATIVES DISTRICT 069,Gordon B. Daniels,DEM,11970
1145,NC HOUSE OF REPRESENTATIVES DISTRICT 070,Lois Bohnsack,DEM,7789
1145,NC HOUSE OF REPRESENTATIVES DISTRICT 070,Pat B. Hurley,REP,24856
1146,NC HOUSE OF REPRESENTATIVES DISTRICT 071,Evelyn Terry,DEM,25414
1147,NC HOUSE OF REPRESENTATIVES DISTRICT 072,"Edward Hanes, Jr.",DEM,28192
1148,NC HOUSE OF REPRESENTATIVES DISTRICT 073,Lee Zachary,REP,30354
1149,NC HOUSE OF REPRESENTATIVES DISTRICT 074,Debra Conrad,REP,27209
1149,NC HOUSE OF REPRESENTATIVES DISTRICT 074,Marilynn Baker,DEM,15626
1150,NC HOUSE OF REPRESENTATIVES DISTRICT 075,Donny C. Lambeth,REP,30831
1151,NC HOUSE OF REPRESENTATIVES DISTRICT 076,Carl Ford,REP,29590
1152,NC HOUSE OF REPRESENTATIVES DISTRICT 077,Harry Warren,REP,27699
1153,NC HOUSE OF REPRESENTATIVES DISTRICT 078,Allen McNeill,REP,27040
1153,NC HOUSE OF REPRESENTATIVES DISTRICT 078,William (Bill) McCaskill,DEM,7579
1154,NC HOUSE OF REPRESENTATIVES DISTRICT 079,Julia Craven Howard,REP,31255
1155,NC HOUSE OF REPRESENTATIVES DISTRICT 080,Sam Watford,REP,31287
1156,NC HOUSE OF REPRESENTATIVES DISTRICT 081,Andy Hedrick,DEM,11438
1156,NC HOUSE OF REPRESENTATIVES DISTRICT 081,Larry W. Potts,REP,24379
1157,NC HOUSE OF REPRESENTATIVES DISTRICT 082,Earle Schecter,DEM,17900
1157,NC HOUSE OF REPRESENTATIVES DISTRICT 082,Larry G. Pittman,REP,24636
1158,NC HOUSE OF REPRESENTATIVES DISTRICT 083,Jeremy Hachen,DEM,13407
1158,NC HOUSE OF REPRESENTATIVES DISTRICT 083,Linda P. Johnson,REP,22927
1159,NC HOUSE OF REPRESENTATIVES DISTRICT 084,John Wayne Kahl,DEM,11266
1159,NC HOUSE OF REPRESENTATIVES DISTRICT 084,Rena W. Turner,REP,25414
1160,NC HOUSE OF REPRESENTATIVES DISTRICT 085,Josh Dobson,REP,29064
1161,NC HOUSE OF REPRESENTATIVES DISTRICT 086,Hugh Blackwell,REP,21226
1161,NC HOUSE OF REPRESENTATIVES DISTRICT 086,Tim Barnsback,DEM,12766
1162,NC HOUSE OF REPRESENTATIVES DISTRICT 087,Destin Hall,REP,29066
1162,NC HOUSE OF REPRESENTATIVES DISTRICT 087,Terri M. Johnson (Write-In),,1279
1162,NC HOUSE OF REPRESENTATIVES DISTRICT 087,Write-In (Miscellaneous),,531
1163,NC HOUSE OF REPRESENTATIVES DISTRICT 088,Mary Belk,DEM,21754
1163,NC HOUSE OF REPRESENTATIVES DISTRICT 088,Rob Bryan,REP,21286
1164,NC HOUSE OF REPRESENTATIVES DISTRICT 089,Mitchell Smith Setzer,REP,28409
1165,NC HOUSE OF REPRESENTATIVES DISTRICT 090,Sarah Stevens,REP,23678
1165,NC HOUSE OF REPRESENTATIVES DISTRICT 090,Vera Smith Reynolds,DEM,8641
1166,NC HOUSE OF REPRESENTATIVES DISTRICT 091,Eugene Russell,DEM,12430
1166,NC HOUSE OF REPRESENTATIVES DISTRICT 091,Kyle Hall,REP,24639
1167,NC HOUSE OF REPRESENTATIVES DISTRICT 092,Beth Danae Caulfield,REP,19246
1167,NC HOUSE OF REPRESENTATIVES DISTRICT 092,Chaz Beasley,DEM,22941
1168,NC HOUSE OF REPRESENTATIVES DISTRICT 093,Jonathan C. Jordan,REP,21910
1168,NC HOUSE OF REPRESENTATIVES DISTRICT 093,Sue Counts,DEM,19433
1169,NC HOUSE OF REPRESENTATIVES DISTRICT 094,Jeffrey Elmore,REP,24467
1169,NC HOUSE OF REPRESENTATIVES DISTRICT 094,Michael T. Lentz,DEM,8372
1170,NC HOUSE OF REPRESENTATIVES DISTRICT 095,John A. Fraley,REP,33298
1171,NC HOUSE OF REPRESENTATIVES DISTRICT 096,Jay Adams,REP,26595
1172,NC HOUSE OF REPRESENTATIVES DISTRICT 097,Jason R. Saine,REP,31390
1173,NC HOUSE OF REPRESENTATIVES DISTRICT 098,Jane Campbell,UNA,19597
1173,NC HOUSE OF REPRESENTATIVES DISTRICT 098,John R. Bradford III,REP,25428
1174,NC HOUSE OF REPRESENTATIVES DISTRICT 099,Rodney W. Moore,DEM,28838
1175,NC HOUSE OF REPRESENTATIVES DISTRICT 100,John Autry,DEM,25736
1176,NC HOUSE OF REPRESENTATIVES DISTRICT 101,Beverly Miller Earle,DEM,27476
1176,NC HOUSE OF REPRESENTATIVES DISTRICT 101,Justin Dunn,REP,8691
1177,NC HOUSE OF REPRESENTATIVES DISTRICT 102,Becky Carney,DEM,27836
1178,NC HOUSE OF REPRESENTATIVES DISTRICT 103,Bill Brawley,REP,21702
1178,NC HOUSE OF REPRESENTATIVES DISTRICT 103,Rochelle Rivas,DEM,16922
1179,NC HOUSE OF REPRESENTATIVES DISTRICT 104,Andy Dulin,REP,24700
1179,NC HOUSE OF REPRESENTATIVES DISTRICT 104,Peter Noris,DEM,19952
1180,NC HOUSE OF REPRESENTATIVES DISTRICT 105,Connie Green-Johnson,DEM,17689
1180,NC HOUSE OF REPRESENTATIVES DISTRICT 105,Scott Stone,REP,21853
1181,NC HOUSE OF REPRESENTATIVES DISTRICT 106,Carla Cunningham,DEM,27247
1182,NC HOUSE OF REPRESENTATIVES DISTRICT 107,Kelly Alexander,DEM,34305
1183,NC HOUSE OF REPRESENTATIVES DISTRICT 108,John A. Torbett,REP,24636
1184,NC HOUSE OF REPRESENTATIVES DISTRICT 109,Dana Bumgardner,REP,21687
1184,NC HOUSE OF REPRESENTATIVES DISTRICT 109,Susan Maxon,DEM,13755
1185,NC HOUSE OF REPRESENTATIVES DISTRICT 110,Kelly Hastings,REP,24931
1186,NC HOUSE OF REPRESENTATIVES DISTRICT 111,Tim Moore,REP,25398
1187,NC HOUSE OF REPRESENTATIVES DISTRICT 112,Ben Edwards,UNA,9388
1187,NC HOUSE OF REPRESENTATIVES DISTRICT 112,David Rogers,REP,22938
1188,NC HOUSE OF REPRESENTATIVES DISTRICT 113,Cody Henson,REP,26848
1188,NC HOUSE OF REPRESENTATIVES DISTRICT 113,Maureen Mahan Copelof,DEM,16726
1189,NC HOUSE OF REPRESENTATIVES DISTRICT 114,Susan C. Fisher,DEM,39243
1190,NC HOUSE OF REPRESENTATIVES DISTRICT 115,Frank Moretz,REP,20183
1190,NC HOUSE OF REPRESENTATIVES DISTRICT 115,John Ager,DEM,25257
1191,NC HOUSE OF REPRESENTATIVES DISTRICT 116,Brian Turner,DEM,28014
1192,NC HOUSE OF REPRESENTATIVES DISTRICT 117,Chuck McGrady,REP,30659
1193,NC HOUSE OF REPRESENTATIVES DISTRICT 118,Michele D. Presnell,REP,21754
1193,NC HOUSE OF REPRESENTATIVES DISTRICT 118,Rhonda Cole Schandevel,DEM,17549
1194,NC HOUSE OF REPRESENTATIVES DISTRICT 119,Joe Sam Queen,DEM,17480
1194,NC HOUSE OF REPRESENTATIVES DISTRICT 119,Mike Clampitt,REP,17757
1195,NC HOUSE OF REPRESENTATIVES DISTRICT 120,Kevin Corbin,REP,29047
1195,NC HOUSE OF REPRESENTATIVES DISTRICT 120,Randy Hogsed,DEM,11282
1395,NC LIEUTENANT GOVERNOR,Dan Forest,REP,2393514
1395,NC LIEUTENANT GOVERNOR,Jacki Cole,LIB,132645
1395,NC LIEUTENANT GOVERNOR,Linda Coleman,DEM,2093375
1018,NC SECRETARY OF STATE,Elaine Marshall,DEM,2368091
1018,NC SECRETARY OF STATE,Michael LaPaglia,REP,2163185
1026,NC STATE SENATE DISTRICT 01,Bill Cook,REP,53138
1026,NC STATE SENATE DISTRICT 01,Brownie Futrell,DEM,36759
1027,NC STATE SENATE DISTRICT 02,Dorothea E. White,DEM,29505
1027,NC STATE SENATE DISTRICT 02,Norman Sanderson,REP,58032
1028,NC STATE SENATE DISTRICT 03,Erica Smith-Ingram,DEM,57507
1029,NC STATE SENATE DISTRICT 04,Angela R. Bryant,DEM,56584
1029,NC STATE SENATE DISTRICT 04,Richard Scott,REP,27038
1030,NC STATE SENATE DISTRICT 05,Don Davis,DEM,57882
1031,NC STATE SENATE DISTRICT 06,Harry Brown,REP,45391
1032,NC STATE SENATE DISTRICT 07,"Louis M. Pate, Jr.",REP,66035
1033,NC STATE SENATE DISTRICT 08,Bill Rabon,REP,78274
1034,NC STATE SENATE DISTRICT 09,Andrew Barnhill,DEM,44743
1034,NC STATE SENATE DISTRICT 09,Michael Lee,REP,60174
1035,NC STATE SENATE DISTRICT 10,Brent Jackson,REP,56610
1036,NC STATE SENATE DISTRICT 11,Albert Pacer,DEM,35394
1036,NC STATE SENATE DISTRICT 11,Rick Horner,REP,55765
1037,NC STATE SENATE DISTRICT 12,Ronald Rabin,REP,45228
1037,NC STATE SENATE DISTRICT 12,Susan Byerly,DEM,33426
1038,NC STATE SENATE DISTRICT 13,Danny Earl (J. R.) Britt,REP,34126
1038,NC STATE SENATE DISTRICT 13,Jane W. Smith,DEM,27940
1039,NC STATE SENATE DISTRICT 14,Dan Blue,DEM,73870
1040,NC STATE SENATE DISTRICT 15,Brad Hessel,LIB,5081
1040,NC STATE SENATE DISTRICT 15,John Alexander,REP,58999
1040,NC STATE SENATE DISTRICT 15,Laurel Deegan-Fricke,DEM,53905
1041,NC STATE SENATE DISTRICT 16,Eric Weaver,REP,36530
1041,NC STATE SENATE DISTRICT 16,Jay Chaudhuri,DEM,68842
1042,NC STATE SENATE DISTRICT 17,Susan J. Hogarth,LIB,5191
1042,NC STATE SENATE DISTRICT 17,Susan P. Evans,DEM,58063
1042,NC STATE SENATE DISTRICT 17,Tamara Barringer,REP,59105
1043,NC STATE SENATE DISTRICT 18,Chad Barefoot,REP,57121
1043,NC STATE SENATE DISTRICT 18,Gil Johnson,DEM,46105
1044,NC STATE SENATE DISTRICT 19,Toni Morris,DEM,31149
1044,NC STATE SENATE DISTRICT 19,Wesley Meredith,REP,40359
1045,NC STATE SENATE DISTRICT 20,Barbara Howe,LIB,16202
1045,NC STATE SENATE DISTRICT 20,"Floyd B. McKissick, Jr.",DEM,71865
1046,NC STATE SENATE DISTRICT 21,Ben Clark,DEM,49081
1046,NC STATE SENATE DISTRICT 21,Dan Travieso,REP,19338
1047,NC STATE SENATE DISTRICT 22,Mike Woodard,DEM,74693
1047,NC STATE SENATE DISTRICT 22,T. Greg Doucette,REP,39198
1048,NC STATE SENATE DISTRICT 23,Mary Lopez Carter,REP,37322
1048,NC STATE SENATE DISTRICT 23,Valerie P. Foushee,DEM,79520
1049,NC STATE SENATE DISTRICT 24,John Thorpe,DEM,33456
1049,NC STATE SENATE DISTRICT 24,Rick Gunn,REP,51833
1050,NC STATE SENATE DISTRICT 25,Dannie M. Montgomery,DEM,30416
1050,NC STATE SENATE DISTRICT 25,Tom McInnis,REP,53621
1051,NC STATE SENATE DISTRICT 26,Philip E. (Phil) Berger,REP,67908
1052,NC STATE SENATE DISTRICT 27,Michael Garrett,DEM,47731
1052,NC STATE SENATE DISTRICT 27,Trudy Wade,REP,54512
1053,NC STATE SENATE DISTRICT 28,Devin R. King,REP,14265
1053,NC STATE SENATE DISTRICT 28,Gladys A. Robinson,DEM,74232
1054,NC STATE SENATE DISTRICT 29,Jerry W. Tillman,REP,71648
1055,NC STATE SENATE DISTRICT 30,Michael W. Holleman,DEM,22435
1055,NC STATE SENATE DISTRICT 30,Shirley Blackburn Randleman,REP,59602
1056,NC STATE SENATE DISTRICT 31,Joyce Krawiec,REP,83599
1057,NC STATE SENATE DISTRICT 32,"Paul Lowe, Jr.",DEM,63691
1058,NC STATE SENATE DISTRICT 33,Cathy Dunn,REP,59367
1058,NC STATE SENATE DISTRICT 33,Jim Beall Graham,DEM,23809
1059,NC STATE SENATE DISTRICT 34,Andrew C. Brock,REP,69470
1060,NC STATE SENATE DISTRICT 35,Tommy Tucker,REP,73032
1061,NC STATE SENATE DISTRICT 36,Paul R. Newton,REP,59584
1061,NC STATE SENATE DISTRICT 36,Robert Brown,DEM,35664
1062,NC STATE SENATE DISTRICT 37,Bob Diamond,REP,27279
1062,NC STATE SENATE DISTRICT 37,Jeff Jackson,DEM,57804
1063,NC STATE SENATE DISTRICT 38,Joel Ford,DEM,67059
1063,NC STATE SENATE DISTRICT 38,Richard Rivette,REP,17764
1064,NC STATE SENATE DISTRICT 39,Dan Bishop,REP,58739
1064,NC STATE SENATE DISTRICT 39,Lloyd Scher,DEM,44655
1065,NC STATE SENATE DISTRICT 40,Joyce Waddell,DEM,61481
1065,NC STATE SENATE DISTRICT 40,Marguerite Cooke,REP,13032
1066,NC STATE SENATE DISTRICT 41,Chris Cole,LIB,4938
1066,NC STATE SENATE DISTRICT 41,Jeff Tarte,REP,55519
1066,NC STATE SENATE DISTRICT 41,Jonathan Hudson,DEM,41453
1067,NC STATE SENATE DISTRICT 42,Andy Wells,REP,69301
1068,NC STATE SENATE DISTRICT 43,Kathy Harrington,REP,65054
1069,NC STATE SENATE DISTRICT 44,David L. Curtis,REP,71114
1069,NC STATE SENATE DISTRICT 44,Nic Haag,LIB,20881
1070,NC STATE SENATE DISTRICT 45,Art Sherwood,DEM,30559
1070,NC STATE SENATE DISTRICT 45,Deanna Ballard,REP,56758
1071,NC STATE SENATE DISTRICT 46,Anne Fischer,DEM,27106
1071,NC STATE SENATE DISTRICT 46,Warren Daniel,REP,52997
1072,NC STATE SENATE DISTRICT 47,Mary Jane Boyd,DEM,30364
1072,NC STATE SENATE DISTRICT 47,Ralph Hise,REP,56021
1073,NC STATE SENATE DISTRICT 48,Chuck Edwards,REP,61455
1073,NC STATE SENATE DISTRICT 48,Norman Bossert,DEM,37596
1074,NC STATE SENATE DISTRICT 49,Terry Van Duyn,DEM,71828
1074,NC STATE SENATE DISTRICT 49,William Meredith,LIB,24672
1075,NC STATE SENATE DISTRICT 50,Jane Hipps,DEM,35476
1075,NC STATE SENATE DISTRICT 50,Jim Davis,REP,59028
1021,NC SUPERINTENDENT OF PUBLIC INSTRUCTION,June Atkinson,DEM,2231903
1021,NC SUPERINTENDENT OF PUBLIC INSTRUCTION,Mark Johnson,REP,2285783
1378,NC SUPERIOR COURT JUDGE DISTRICT 10C,Michael Denning,,35919
1378,NC SUPERIOR COURT JUDGE DISTRICT 10C,Rebecca (Becky) Holt,,49631
1204,NC SUPERIOR COURT JUDGE DISTRICT 10F,A. Graham Shirley,,62466
1205,NC SUPERIOR COURT JUDGE DISTRICT 13A,Chris Livingston,,8384
1205,NC SUPERIOR COURT JUDGE DISTRICT 13A,Douglas B. Sasser,,25197
1206,NC SUPERIOR COURT JUDGE DISTRICT 16A (BROWN),Richard T. Brown,,38436
1210,NC SUPERIOR COURT JUDGE DISTRICT 16A (WALLACE),Tanya T. Wallace,,42617
1207,NC SUPERIOR COURT JUDGE DISTRICT 17B,Angela B. Puckett,,41019
1208,NC SUPERIOR COURT JUDGE DISTRICT 19D,James M. (Jim) Webb,,32449
1209,NC SUPERIOR COURT JUDGE DISTRICT 20A,Kevin Marc Bridges,,21356
1379,NC SUPERIOR COURT JUDGE DISTRICT 20B,Jeff Carpenter,,49025
1379,NC SUPERIOR COURT JUDGE DISTRICT 20B,Robert D. Palmer,,37887
1374,NC SUPERIOR COURT JUDGE DISTRICT 21C,Eric Morgan,,30234
1374,NC SUPERIOR COURT JUDGE DISTRICT 21C,Jonathan Scott Dills,,15713
1211,NC SUPERIOR COURT JUDGE DISTRICT 22A,Joe Crosswhite,,69152
1212,NC SUPERIOR COURT JUDGE DISTRICT 22B,Jeffrey J. Berg,,36004
1212,NC SUPERIOR COURT JUDGE DISTRICT 22B,Lori Hamilton,,50866
1375,NC SUPERIOR COURT JUDGE DISTRICT 24,Greg Horne,,44251
1376,NC SUPERIOR COURT JUDGE DISTRICT 27B,Todd Pomeroy,,56366
1200,NC SUPERIOR COURT JUDGE DISTRICT 3A,Jeff Foster,,50321
1394,NC SUPERIOR COURT JUDGE DISTRICT 3B,Josh Willey,,39762
1394,NC SUPERIOR COURT JUDGE DISTRICT 3B,Robert J. McAfee,,37268
1201,NC SUPERIOR COURT JUDGE DISTRICT 5A,Phyllis Gorham,,23749
1398,NC SUPERIOR COURT JUDGE DISTRICT 5B,Connie Jordan,,14304
1398,NC SUPERIOR COURT JUDGE DISTRICT 5B,Kent Harrell,,22819
1398,NC SUPERIOR COURT JUDGE DISTRICT 5B,Melinda H. Crouch,,12183
1202,NC SUPERIOR COURT JUDGE DISTRICT 8A,Imelda Pate,,21007
1202,NC SUPERIOR COURT JUDGE DISTRICT 8A,Stuart L. Stroud,,10925
1203,NC SUPERIOR COURT JUDGE DISTRICT 8B,Arnold O. Jones,,16762
1203,NC SUPERIOR COURT JUDGE DISTRICT 8B,Will Bland,,29505
1393,NC SUPREME COURT ASSOCIATE JUSTICE,Michael R. (Mike) Morgan,,2157927
1393,NC SUPREME COURT ASSOCIATE JUSTICE,Robert H. (Bob) Edmunds,,1803425
1020,NC TREASURER,Dale R. Folwell,REP,2373022
1020,NC TREASURER,Dan Blue III,DEM,2129762
1380,US HOUSE OF REPRESENTATIVES DISTRICT 1,G. K. Butterfield,DEM,240661
1380,US HOUSE OF REPRESENTATIVES DISTRICT 1,"H. Powell Dew, Jr.",REP,101567
1380,US HOUSE OF REPRESENTATIVES DISTRICT 1,J.J. Summerell,LIB,8471
1389,US HOUSE OF REPRESENTATIVES DISTRICT 10,Andy Millard,DEM,128919
1389,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,220825
1390,US HOUSE OF REPRESENTATIVES DISTRICT 11,Mark Meadows,REP,230405
1390,US HOUSE OF REPRESENTATIVES DISTRICT 11,Rick Bryson,DEM,129103
1391,US HOUSE OF REPRESENTATIVES DISTRICT 12,Alma Adams,DEM,234115
1391,US HOUSE OF REPRESENTATIVES DISTRICT 12,Leon Threatt,REP,115185
1392,US HOUSE OF REPRESENTATIVES DISTRICT 13,Bruce Davis,DEM,156049
1392,US HOUSE OF REPRESENTATIVES DISTRICT 13,Ted Budd,REP,199443
1381,US HOUSE OF REPRESENTATIVES DISTRICT 2,George Holding,REP,221485
1381,US HOUSE OF REPRESENTATIVES DISTRICT 2,John P. McNeil,DEM,169082
1382,US HOUSE OF REPRESENTATIVES DISTRICT 3,Ernest T. Reeves,DEM,106170
1382,US HOUSE OF REPRESENTATIVES DISTRICT 3,Walter B. Jones,REP,217531
1383,US HOUSE OF REPRESENTATIVES DISTRICT 4,David Price,DEM,279380
1383,US HOUSE OF REPRESENTATIVES DISTRICT 4,Sue Googe,REP,130161
1384,US HOUSE OF REPRESENTATIVES DISTRICT 5,Josh Brannon,DEM,147887
1384,US HOUSE OF REPRESENTATIVES DISTRICT 5,Virginia Foxx,REP,207625
1385,US HOUSE OF REPRESENTATIVES DISTRICT 6,B. Mark Walker,REP,207983
1385,US HOUSE OF REPRESENTATIVES DISTRICT 6,Pete Glidewell,DEM,143167
1386,US HOUSE OF REPRESENTATIVES DISTRICT 7,David Rouzer,REP,211801
1386,US HOUSE OF REPRESENTATIVES DISTRICT 7,J. Wesley Casteen,DEM,135905
1387,US HOUSE OF REPRESENTATIVES DISTRICT 8,Richard Hudson,REP,189863
1387,US HOUSE OF REPRESENTATIVES DISTRICT 8,Thomas Mills,DEM,133182
1388,US HOUSE OF REPRESENTATIVES DISTRICT 9,Christian Cano,DEM,139041
1388,US HOUSE OF REPRESENTATIVES DISTRICT 9,Robert Pittenger,REP,193452
1001,US PRESIDENT,Donald J. Trump,REP,2362631
1001,US PRESIDENT,Gary Johnson,LIB,130126
1001,US PRESIDENT,Hillary Clinton,DEM,2189316
1001,US PRESIDENT,JIll Stein (Write-In),,11
1001,US PRESIDENT,Jill Stein (Write-In),,12094
1001,US PRESIDENT,Write-In (Miscellaneous),,47386
1002,US SENATE,Deborah K. Ross,DEM,2128165
1002,US SENATE,Richard Burr,REP,2395376
1002,US SENATE,Sean Haugh,LIB,167592
